Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy	Classification
994	Spectrogram 1	1	39679.607250000	39680.754750000	34.0	120.0	0.8667	
995	Spectrogram 1	1	39699.216750000	39700.415250000	34.0	120.0	0.8723	
996	Spectrogram 1	1	39721.784250000	39723.798750000	34.0	120.0	0.8228	
997	Spectrogram 1	1	39724.181250000	39725.660250000	34.0	120.0	1.0000	
998	Spectrogram 1	1	39727.725750000	39729.255750000	34.0	120.0	0.8167	
999	Spectrogram 1	1	39761.283750000	39762.711750000	34.0	120.0	0.9286	
1000	Spectrogram 1	1	39891.435750000	39893.501250000	34.0	120.0	0.9877	
1001	Spectrogram 1	1	39898.907250000	39900.692250000	34.0	120.0	0.9714	
1002	Spectrogram 1	1	39901.967250000	39903.191250000	34.0	120.0	0.9375	
1003	Spectrogram 1	1	39969.261750000	39972.780750000	34.0	120.0	0.9420	
1004	Spectrogram 1	1	40053.896250000	40055.349750000	34.0	120.0	0.7018	
1005	Spectrogram 1	1	40117.901250000	40120.068750000	34.0	120.0	0.9294	
1006	Spectrogram 1	1	40143.426750000	40144.446750000	34.0	120.0	1.0000	
1007	Spectrogram 1	1	40144.803750000	40145.874750000	34.0	120.0	0.9762	
1008	Spectrogram 1	1	40190.372250000	40193.304750000	34.0	120.0	0.8957	
1009	Spectrogram 1	1	40250.858250000	40252.005750000	34.0	120.0	0.9556	
1010	Spectrogram 1	1	40259.120250000	40262.894250000	34.0	120.0	1.0000	
1011	Spectrogram 1	1	40269.447750000	40270.518750000	34.0	120.0	1.0000	
1012	Spectrogram 1	1	40296.273750000	40297.523250000	34.0	120.0	0.9388	
1013	Spectrogram 1	1	40342.326750000	40343.576250000	34.0	120.0	1.0000	
1014	Spectrogram 1	1	40351.175250000	40354.719750000	34.0	120.0	0.9281	
1015	Spectrogram 1	1	40378.613250000	40381.418250000	34.0	120.0	0.9182	
1016	Spectrogram 1	1	40425.941250000	40427.165250000	34.0	120.0	1.0000	
1017	Spectrogram 1	1	40434.228750000	40436.676750000	34.0	120.0	0.8125	
1018	Spectrogram 1	1	40514.604750000	40515.701250000	34.0	120.0	0.7907	
1019	Spectrogram 1	1	40581.465750000	40584.092250000	34.0	120.0	1.0000	
1020	Spectrogram 1	1	40590.875250000	40592.150250000	34.0	120.0	1.0000	
1021	Spectrogram 1	1	40592.711250000	40599.060750000	34.0	120.0	0.9317	
1022	Spectrogram 1	1	40643.022750000	40647.332250000	34.0	120.0	0.8994	
1023	Spectrogram 1	1	40652.049750000	40654.829250000	34.0	120.0	1.0000	
1024	Spectrogram 1	1	40755.273750000	40758.818250000	34.0	120.0	0.8273	
1025	Spectrogram 1	1	40792.758750000	40794.033750000	34.0	120.0	0.9400	
1026	Spectrogram 1	1	40820.910750000	40825.577250000	34.0	120.0	0.9290	
1027	Spectrogram 1	1	40865.484750000	40869.819750000	34.0	120.0	1.0000	
1028	Spectrogram 1	1	40916.994750000	40918.422750000	34.0	120.0	1.0000	
1029	Spectrogram 1	1	40921.125750000	40924.313250000	34.0	120.0	0.9680	
1030	Spectrogram 1	1	40926.327750000	40927.857750000	34.0	120.0	1.0000	
1031	Spectrogram 1	1	40977.149250000	40978.653750000	34.0	120.0	1.0000	
1032	Spectrogram 1	1	41019.020250000	41020.754250000	34.0	120.0	0.8971	
1033	Spectrogram 1	1	41021.672250000	41022.845250000	34.0	120.0	1.0000	
1034	Spectrogram 1	1	41023.227750000	41025.752250000	34.0	120.0	1.0000	
1035	Spectrogram 1	1	41157.893250000	41160.825750000	34.0	120.0	1.0000	
1036	Spectrogram 1	1	41284.934250000	41289.524250000	34.0	120.0	1.0000	
1037	Spectrogram 1	1	41290.340250000	41295.032250000	34.0	120.0	0.9511	
1038	Spectrogram 1	1	41325.708750000	41330.910750000	34.0	120.0	0.9559	
1039	Spectrogram 1	1	41344.833750000	41349.321750000	34.0	120.0	1.0000	
1040	Spectrogram 1	1	41359.164750000	41361.944250000	34.0	120.0	0.8807	
1041	Spectrogram 1	1	41377.167750000	41382.216750000	34.0	120.0	0.9596	
1042	Spectrogram 1	1	41415.825750000	41418.503250000	34.0	120.0	0.9238	
1043	Spectrogram 1	1	41425.184250000	41429.468250000	34.0	120.0	0.9762	
1044	Spectrogram 1	1	41452.367250000	41457.747750000	34.0	120.0	1.0000	
1045	Spectrogram 1	1	41477.153250000	41482.151250000	34.0	120.0	1.0000	
1046	Spectrogram 1	1	41487.812250000	41493.090750000	34.0	120.0	0.9179	
1047	Spectrogram 1	1	41523.945750000	41526.725250000	34.0	120.0	1.0000	
1048	Spectrogram 1	1	41533.482750000	41535.701250000	34.0	120.0	1.0000	
1049	Spectrogram 1	1	41543.835750000	41545.773750000	34.0	120.0	0.8684	
1050	Spectrogram 1	1	41604.245250000	41607.560250000	34.0	120.0	1.0000	
1051	Spectrogram 1	1	41639.180250000	41643.030750000	34.0	120.0	1.0000	
1052	Spectrogram 1	1	41644.994250000	41648.691750000	34.0	120.0	1.0000	
1053	Spectrogram 1	1	41649.176250000	41651.496750000	34.0	120.0	0.9670	
1054	Spectrogram 1	1	41704.052250000	41707.851750000	34.0	120.0	0.9799	
1055	Spectrogram 1	1	41744.954250000	41746.637250000	34.0	120.0	0.9697	
1056	Spectrogram 1	1	41778.435750000	41781.776250000	34.0	120.0	0.9313	
1057	Spectrogram 1	1	42115.010250000	42118.376250000	34.0	120.0	1.0000	
1058	Spectrogram 1	1	42121.359750000	42123.425250000	34.0	120.0	0.8889	
1059	Spectrogram 1	1	42139.974750000	42141.555750000	34.0	120.0	0.8871	
1060	Spectrogram 1	1	42168.636750000	42172.869750000	34.0	120.0	0.8855	
1061	Spectrogram 1	1	42243.071250000	42249.726750000	34.0	120.0	1.0000	
1062	Spectrogram 1	1	42255.464250000	42256.509750000	34.0	120.0	0.8780	
1063	Spectrogram 1	1	42281.397750000	42287.594250000	34.0	120.0	1.0000	
1064	Spectrogram 1	1	42288.053250000	42289.608750000	34.0	120.0	0.7541	
1065	Spectrogram 1	1	42306.515250000	42311.028750000	34.0	120.0	0.9492	
1066	Spectrogram 1	1	42337.089750000	42341.475750000	34.0	120.0	0.9709	
1067	Spectrogram 1	1	42344.433750000	42345.708750000	34.0	120.0	1.0000	
1068	Spectrogram 1	1	42359.376750000	42364.196250000	34.0	120.0	1.0000	
1069	Spectrogram 1	1	42367.383750000	42371.514750000	34.0	120.0	0.9877	
1070	Spectrogram 1	1	42394.770750000	42400.635750000	34.0	120.0	0.9609	
1071	Spectrogram 1	1	42406.832250000	42408.515250000	34.0	120.0	0.9091	
1072	Spectrogram 1	1	42423.024750000	42427.410750000	34.0	120.0	0.9884	
1073	Spectrogram 1	1	42460.407750000	42463.238250000	34.0	120.0	1.0000	
1074	Spectrogram 1	1	42472.163250000	42474.024750000	34.0	120.0	0.8767	
1075	Spectrogram 1	1	42474.279750000	42476.931750000	34.0	120.0	0.9135	
1076	Spectrogram 1	1	42500.825250000	42502.584750000	34.0	120.0	0.7826	
1077	Spectrogram 1	1	42524.234250000	42527.192250000	34.0	120.0	1.0000	
1078	Spectrogram 1	1	42559.602750000	42565.136250000	34.0	120.0	0.9862	
1079	Spectrogram 1	1	42580.971750000	42582.833250000	34.0	120.0	1.0000	
1080	Spectrogram 1	1	42583.802250000	42586.658250000	34.0	120.0	1.0000	
1081	Spectrogram 1	1	42594.155250000	42598.337250000	34.0	120.0	0.9878	
1082	Spectrogram 1	1	42616.008750000	42620.675250000	34.0	120.0	1.0000	
1083	Spectrogram 1	1	42631.691250000	42636.765750000	34.0	120.0	1.0000	
1084	Spectrogram 1	1	42665.019750000	42666.192750000	34.0	120.0	1.0000	
1085	Spectrogram 1	1	42770.793750000	42772.017750000	34.0	120.0	0.7292	
1086	Spectrogram 1	1	42778.928250000	42780.407250000	34.0	120.0	0.8621	
1087	Spectrogram 1	1	42805.856250000	42808.125750000	34.0	120.0	1.0000	
1088	Spectrogram 1	1	42857.391750000	42863.537250000	34.0	120.0	0.9295	
1089	Spectrogram 1	1	42931.953750000	42933.152250000	34.0	120.0	0.9787	
1090	Spectrogram 1	1	42961.508250000	42962.553750000	34.0	120.0	1.0000	
1091	Spectrogram 1	1	43061.978250000	43062.998250000	34.0	120.0	1.0000	
1092	Spectrogram 1	1	43157.169750000	43158.954750000	34.0	120.0	1.0000	
1093	Spectrogram 1	1	43194.119250000	43195.445250000	34.0	120.0	1.0000	
1094	Spectrogram 1	1	43196.567250000	43201.412250000	34.0	120.0	1.0000	
1095	Spectrogram 1	1	43206.537750000	43209.648750000	34.0	120.0	1.0000	
1096	Spectrogram 1	1	43210.107750000	43211.255250000	34.0	120.0	0.9556	
1097	Spectrogram 1	1	43240.197750000	43241.294250000	34.0	120.0	0.6744	
1098	Spectrogram 1	1	43247.057250000	43251.596250000	34.0	120.0	1.0000	
1099	Spectrogram 1	1	43257.180750000	43258.277250000	34.0	120.0	1.0000	
1100	Spectrogram 1	1	43260.266250000	43263.122250000	34.0	120.0	1.0000	
1101	Spectrogram 1	1	43283.318250000	43286.862750000	34.0	120.0	1.0000	
1102	Spectrogram 1	1	43294.716750000	43299.000750000	34.0	120.0	0.9464	
1103	Spectrogram 1	1	43310.628750000	43311.954750000	34.0	120.0	0.9038	
1104	Spectrogram 1	1	43315.014750000	43320.548250000	34.0	120.0	1.0000	
1105	Spectrogram 1	1	43328.121750000	43332.609750000	34.0	120.0	0.9773	
1106	Spectrogram 1	1	43349.439750000	43354.233750000	34.0	120.0	0.9681	
1107	Spectrogram 1	1	43358.517750000	43360.481250000	34.0	120.0	0.7273	
1108	Spectrogram 1	1	43369.916250000	43374.149250000	34.0	120.0	1.0000	
1109	Spectrogram 1	1	43380.728250000	43384.935750000	34.0	120.0	0.9636	
1110	Spectrogram 1	1	43416.275250000	43422.242250000	34.0	120.0	0.9615	
1111	Spectrogram 1	1	43426.194750000	43427.393250000	34.0	120.0	1.0000	
1112	Spectrogram 1	1	43428.285750000	43429.866750000	34.0	120.0	0.9194	
1113	Spectrogram 1	1	43436.165250000	43438.001250000	34.0	120.0	0.9028	
1114	Spectrogram 1	1	43438.281750000	43440.500250000	34.0	120.0	0.9080	
1115	Spectrogram 1	1	43466.178750000	43467.887250000	34.0	120.0	1.0000	
1116	Spectrogram 1	1	43468.805250000	43470.896250000	34.0	120.0	0.9512	
1117	Spectrogram 1	1	43500.807750000	43501.980750000	34.0	120.0	1.0000	
1118	Spectrogram 1	1	43502.286750000	43505.652750000	34.0	120.0	0.8712	
1119	Spectrogram 1	1	43516.286250000	43519.320750000	34.0	120.0	0.9496	
1120	Spectrogram 1	1	43560.197250000	43561.370250000	34.0	120.0	0.7391	
1121	Spectrogram 1	1	43586.844750000	43588.910250000	34.0	120.0	0.7778	
1122	Spectrogram 1	1	43592.888250000	43593.933750000	34.0	120.0	0.8537	
1123	Spectrogram 1	1	43608.213750000	43609.896750000	34.0	120.0	1.0000	
1124	Spectrogram 1	1	43610.279250000	43613.288250000	34.0	120.0	0.8729	
1125	Spectrogram 1	1	43614.180750000	43615.608750000	34.0	120.0	0.9286	
1126	Spectrogram 1	1	43617.266250000	43619.280750000	34.0	120.0	0.9114	
1127	Spectrogram 1	1	43645.851750000	43647.126750000	34.0	120.0	0.8600	
1128	Spectrogram 1	1	43675.100250000	43676.528250000	34.0	120.0	0.6250	
1129	Spectrogram 1	1	43695.602250000	43697.157750000	34.0	120.0	0.6557	
1130	Spectrogram 1	1	43723.065750000	43724.136750000	34.0	120.0	1.0000	
1131	Spectrogram 1	1	43755.272250000	43756.394250000	34.0	120.0	0.9545	
1132	Spectrogram 1	1	43803.288750000	43807.827750000	34.0	120.0	1.0000	
1133	Spectrogram 1	1	43808.159250000	43809.587250000	34.0	120.0	0.8750	
1134	Spectrogram 1	1	43847.148750000	43849.418250000	34.0	120.0	0.9888	
1135	Spectrogram 1	1	43852.503750000	43855.079250000	34.0	120.0	0.7624	
1136	Spectrogram 1	1	43856.915250000	43858.343250000	34.0	120.0	1.0000	
1137	Spectrogram 1	1	43886.342250000	43892.640750000	34.0	120.0	0.9757	
1138	Spectrogram 1	1	43892.972250000	43894.349250000	34.0	120.0	1.0000	
1139	Spectrogram 1	1	43901.999250000	43903.146750000	34.0	120.0	1.0000	
1140	Spectrogram 1	1	43906.589250000	43907.991750000	34.0	120.0	1.0000	
1141	Spectrogram 1	1	43909.904250000	43912.148250000	34.0	120.0	0.7273	
1142	Spectrogram 1	1	43934.766750000	43937.571750000	34.0	120.0	0.8455	
1143	Spectrogram 1	1	43937.928750000	43939.050750000	34.0	120.0	0.5909	
1144	Spectrogram 1	1	43947.975750000	43950.270750000	34.0	120.0	0.9333	
1145	Spectrogram 1	1	43952.999250000	43954.452750000	34.0	120.0	0.8070	
1146	Spectrogram 1	1	43954.937250000	43956.671250000	34.0	120.0	0.8676	
1147	Spectrogram 1	1	43991.300250000	43995.915750000	34.0	120.0	1.0000	
1148	Spectrogram 1	1	44044.544250000	44045.717250000	34.0	120.0	1.0000	
1149	Spectrogram 1	1	44047.323750000	44050.001250000	34.0	120.0	0.9714	
1150	Spectrogram 1	1	44119.310250000	44124.435750000	34.0	120.0	1.0000	
1151	Spectrogram 1	1	44131.065750000	44132.136750000	34.0	120.0	0.8333	
1152	Spectrogram 1	1	44161.181250000	44162.456250000	34.0	120.0	0.7400	
1153	Spectrogram 1	1	44231.025750000	44232.096750000	34.0	120.0	0.8810	
1154	Spectrogram 1	1	44272.233750000	44276.900250000	34.0	120.0	1.0000	
1155	Spectrogram 1	1	44327.492250000	44330.552250000	34.0	120.0	0.9667	
1156	Spectrogram 1	1	44331.954750000	44334.096750000	34.0	120.0	0.7262	
1157	Spectrogram 1	1	44369.490750000	44371.224750000	34.0	120.0	1.0000	
1158	Spectrogram 1	1	44371.479750000	44372.882250000	34.0	120.0	1.0000	
1159	Spectrogram 1	1	44385.759750000	44391.573750000	34.0	120.0	0.9605	
1160	Spectrogram 1	1	44435.204250000	44439.768750000	34.0	120.0	1.0000	
1161	Spectrogram 1	1	44440.049250000	44441.655750000	34.0	120.0	0.9048	
1162	Spectrogram 1	1	44443.236750000	44444.282250000	34.0	120.0	0.9268	
1163	Spectrogram 1	1	44444.970750000	44446.551750000	34.0	120.0	1.0000	
1164	Spectrogram 1	1	44463.305250000	44465.778750000	34.0	120.0	1.0000	
1165	Spectrogram 1	1	44487.861750000	44490.284250000	34.0	120.0	0.8842	
1166	Spectrogram 1	1	44495.945250000	44499.642750000	34.0	120.0	1.0000	
1167	Spectrogram 1	1	44548.730250000	44549.903250000	34.0	120.0	1.0000	
1168	Spectrogram 1	1	44554.059750000	44556.839250000	34.0	120.0	0.9266	
1169	Spectrogram 1	1	44589.147750000	44593.100250000	34.0	120.0	0.9613	
1170	Spectrogram 1	1	44593.380750000	44594.961750000	34.0	120.0	1.0000	
1171	Spectrogram 1	1	44619.926250000	44625.536250000	34.0	120.0	1.0000	
1172	Spectrogram 1	1	44645.808750000	44652.336750000	34.0	120.0	0.9648	
1173	Spectrogram 1	1	44679.341250000	44683.064250000	34.0	120.0	0.9726	
1174	Spectrogram 1	1	44700.072750000	44703.642750000	34.0	120.0	1.0000	
1175	Spectrogram 1	1	44787.308250000	44792.510250000	34.0	120.0	1.0000	
1176	Spectrogram 1	1	44809.314750000	44810.334750000	34.0	120.0	0.8750	
1177	Spectrogram 1	1	44848.355250000	44849.502750000	34.0	120.0	0.8000	
1178	Spectrogram 1	1	44870.693250000	44871.968250000	34.0	120.0	0.8800	
1179	Spectrogram 1	1	44916.261750000	44917.409250000	34.0	120.0	0.8000	
1180	Spectrogram 1	1	44919.168750000	44921.769750000	34.0	120.0	1.0000	
1181	Spectrogram 1	1	44956.194750000	44957.367750000	34.0	120.0	0.8478	
1182	Spectrogram 1	1	44957.928750000	44960.478750000	34.0	120.0	0.6700	
1183	Spectrogram 1	1	44985.239250000	44990.288250000	34.0	120.0	0.9646	
1184	Spectrogram 1	1	44991.971250000	44994.138750000	34.0	120.0	0.9059	
1185	Spectrogram 1	1	45034.046250000	45035.831250000	34.0	120.0	0.9571	
1186	Spectrogram 1	1	45036.290250000	45040.625250000	34.0	120.0	1.0000	
1187	Spectrogram 1	1	45042.053250000	45043.073250000	34.0	120.0	0.6250	
1188	Spectrogram 1	1	45083.618250000	45085.913250000	34.0	120.0	1.0000	
1189	Spectrogram 1	1	45087.009750000	45088.361250000	34.0	120.0	1.0000	
1190	Spectrogram 1	1	45089.049750000	45090.834750000	34.0	120.0	1.0000	
1191	Spectrogram 1	1	45091.089750000	45092.339250000	34.0	120.0	1.0000	
1192	Spectrogram 1	1	45107.052750000	45109.628250000	34.0	120.0	0.9109	
1193	Spectrogram 1	1	45136.530750000	45137.678250000	34.0	120.0	0.6667	
1194	Spectrogram 1	1	45139.055250000	45142.446750000	34.0	120.0	1.0000	
1195	Spectrogram 1	1	45176.183250000	45177.687750000	34.0	120.0	1.0000	
1196	Spectrogram 1	1	45178.070250000	45179.702250000	34.0	120.0	0.9375	
1197	Spectrogram 1	1	45253.193250000	45256.508250000	34.0	120.0	0.9462	
1198	Spectrogram 1	1	45261.557250000	45262.730250000	34.0	120.0	1.0000	
1199	Spectrogram 1	1	45263.316750000	45269.156250000	34.0	120.0	0.9956	
1200	Spectrogram 1	1	45284.277750000	45286.700250000	34.0	120.0	0.9368	
1201	Spectrogram 1	1	45287.567250000	45289.301250000	34.0	120.0	0.7353	
1202	Spectrogram 1	1	45310.542750000	45312.123750000	34.0	120.0	0.7903	
1203	Spectrogram 1	1	45313.245750000	45316.484250000	34.0	120.0	1.0000	
1204	Spectrogram 1	1	45349.634250000	45353.382750000	34.0	120.0	0.9660	
1205	Spectrogram 1	1	45358.559250000	45360.803250000	34.0	120.0	1.0000	
1206	Spectrogram 1	1	45498.018750000	45504.648750000	34.0	120.0	0.9231	
1207	Spectrogram 1	1	45527.241750000	45529.358250000	34.0	120.0	1.0000	
1208	Spectrogram 1	1	45539.940750000	45543.842250000	34.0	120.0	1.0000	
1209	Spectrogram 1	1	45544.403250000	45546.162750000	34.0	120.0	0.9420	
1210	Spectrogram 1	1	45556.158750000	45559.881750000	34.0	120.0	0.8562	
1211	Spectrogram 1	1	45565.160250000	45567.098250000	34.0	120.0	1.0000	
1212	Spectrogram 1	1	45590.328750000	45591.629250000	34.0	120.0	1.0000	
1213	Spectrogram 1	1	45601.191750000	45604.328250000	34.0	120.0	0.9756	
1214	Spectrogram 1	1	45648.825750000	45653.364750000	34.0	120.0	1.0000	
1215	Spectrogram 1	1	45674.886750000	45679.731750000	34.0	120.0	0.9632	
1216	Spectrogram 1	1	45679.986750000	45682.715250000	34.0	120.0	0.9720	
1217	Spectrogram 1	1	45683.327250000	45686.081250000	34.0	120.0	0.9352	
1218	Spectrogram 1	1	45693.935250000	45697.275750000	34.0	120.0	0.8321	
1219	Spectrogram 1	1	45723.336750000	45724.662750000	34.0	120.0	1.0000	
1220	Spectrogram 1	1	45725.733750000	45729.737250000	34.0	120.0	0.8981	
1221	Spectrogram 1	1	45921.726750000	45922.772250000	34.0	120.0	0.8293	
1222	Spectrogram 1	1	45925.220250000	45926.418750000	34.0	120.0	0.9362	
1223	Spectrogram 1	1	45935.394750000	45936.822750000	34.0	120.0	0.8929	
1224	Spectrogram 1	1	46055.015250000	46061.084250000	34.0	120.0	1.0000	
1225	Spectrogram 1	1	46061.517750000	46065.087750000	34.0	120.0	0.9786	
1226	Spectrogram 1	1	46325.570250000	46327.508250000	34.0	120.0	1.0000	
1227	Spectrogram 1	1	46424.331750000	46426.830750000	34.0	120.0	1.0000	
1228	Spectrogram 1	1	46435.373250000	46438.178250000	34.0	120.0	0.8818	
1229	Spectrogram 1	1	46438.535250000	46439.937750000	34.0	120.0	0.7455	
1230	Spectrogram 1	1	46472.730750000	46479.003750000	34.0	120.0	0.9675	
1231	Spectrogram 1	1	46487.801250000	46488.821250000	34.0	120.0	0.6000	
1232	Spectrogram 1	1	46512.638250000	46517.967750000	34.0	120.0	1.0000	
1233	Spectrogram 1	1	46518.299250000	46522.379250000	34.0	120.0	1.0000	
1234	Spectrogram 1	1	46525.311750000	46529.213250000	34.0	120.0	1.0000	
1235	Spectrogram 1	1	46572.512250000	46576.541250000	34.0	120.0	1.0000	
1236	Spectrogram 1	1	46594.824750000	46596.048750000	34.0	120.0	0.7917	
1237	Spectrogram 1	1	46607.243250000	46609.487250000	34.0	120.0	0.9205	
1238	Spectrogram 1	1	46615.173750000	46620.248250000	34.0	120.0	0.9749	
1239	Spectrogram 1	1	46624.404750000	46627.388250000	34.0	120.0	0.9573	
1240	Spectrogram 1	1	46662.450750000	46666.173750000	34.0	120.0	1.0000	
1241	Spectrogram 1	1	46670.661750000	46671.911250000	34.0	120.0	0.8163	
1242	Spectrogram 1	1	46687.695750000	46689.557250000	34.0	120.0	1.0000	
1243	Spectrogram 1	1	46721.457750000	46722.554250000	34.0	120.0	0.9070	
1244	Spectrogram 1	1	46732.142250000	46734.488250000	34.0	120.0	1.0000	
1245	Spectrogram 1	1	46775.925750000	46777.073250000	34.0	120.0	0.8667	
1246	Spectrogram 1	1	46842.633750000	46843.934250000	34.0	120.0	0.7451	
1247	Spectrogram 1	1	46844.801250000	46846.076250000	34.0	120.0	0.8200	
1248	Spectrogram 1	1	46928.696250000	46931.144250000	34.0	120.0	0.9271	
1249	Spectrogram 1	1	47073.051750000	47074.989750000	34.0	120.0	0.9211	
1250	Spectrogram 1	1	47095.874250000	47097.072750000	34.0	120.0	1.0000	
1251	Spectrogram 1	1	47204.325750000	47206.620750000	34.0	120.0	0.9333	
1252	Spectrogram 1	1	47244.641250000	47245.992750000	34.0	120.0	0.9057	
1253	Spectrogram 1	1	47305.127250000	47307.932250000	34.0	120.0	0.9636	
1254	Spectrogram 1	1	47313.389250000	47315.352750000	34.0	120.0	1.0000	
1255	Spectrogram 1	1	47319.330750000	47323.869750000	34.0	120.0	1.0000	
1256	Spectrogram 1	1	47362.833750000	47363.981250000	34.0	120.0	0.8444	
1257	Spectrogram 1	1	47368.392750000	47373.951750000	34.0	120.0	0.9587	
1258	Spectrogram 1	1	47402.256750000	47406.795750000	34.0	120.0	1.0000	
1259	Spectrogram 1	1	47409.728250000	47411.207250000	34.0	120.0	0.8966	
1260	Spectrogram 1	1	47432.066250000	47438.415750000	34.0	120.0	1.0000	
1261	Spectrogram 1	1	47442.062250000	47447.060250000	34.0	120.0	1.0000	
1262	Spectrogram 1	1	47457.846750000	47461.926750000	34.0	120.0	0.9875	
1263	Spectrogram 1	1	47469.423750000	47471.973750000	34.0	120.0	0.9800	
1264	Spectrogram 1	1	47474.778750000	47477.405250000	34.0	120.0	1.0000	
1265	Spectrogram 1	1	47490.843750000	47495.153250000	34.0	120.0	1.0000	
1266	Spectrogram 1	1	47530.419750000	47533.377750000	34.0	120.0	1.0000	
1267	Spectrogram 1	1	47538.809250000	47540.313750000	34.0	120.0	0.8475	
1268	Spectrogram 1	1	47588.763750000	47592.563250000	34.0	120.0	0.9463	
1269	Spectrogram 1	1	47642.033250000	47644.302750000	34.0	120.0	0.7640	
1270	Spectrogram 1	1	47696.909250000	47700.759750000	34.0	120.0	1.0000	
1271	Spectrogram 1	1	47724.551250000	47728.274250000	34.0	120.0	1.0000	
1272	Spectrogram 1	1	47734.164750000	47735.898750000	34.0	120.0	1.0000	
1273	Spectrogram 1	1	47746.022250000	47749.337250000	34.0	120.0	1.0000	
1274	Spectrogram 1	1	47753.570250000	47755.712250000	34.0	120.0	0.9881	
1275	Spectrogram 1	1	47759.715750000	47761.347750000	34.0	120.0	0.9375	
1276	Spectrogram 1	1	47772.057750000	47775.066750000	34.0	120.0	0.9576	
1277	Spectrogram 1	1	47856.845250000	47858.069250000	34.0	120.0	1.0000	
1278	Spectrogram 1	1	47892.749250000	47895.656250000	34.0	120.0	1.0000	
1279	Spectrogram 1	1	47946.936750000	47949.537750000	34.0	120.0	0.8725	
1280	Spectrogram 1	1	47954.382750000	47956.014750000	34.0	120.0	1.0000	
1281	Spectrogram 1	1	47972.487750000	47973.966750000	34.0	120.0	1.0000	
1282	Spectrogram 1	1	47982.407250000	47983.427250000	34.0	120.0	0.8000	
1283	Spectrogram 1	1	47996.330250000	48000.027750000	34.0	120.0	0.9379	
1284	Spectrogram 1	1	48002.654250000	48004.056750000	34.0	120.0	1.0000	
1285	Spectrogram 1	1	48004.668750000	48005.714250000	34.0	120.0	1.0000	
1286	Spectrogram 1	1	48012.956250000	48014.664750000	34.0	120.0	1.0000	
1287	Spectrogram 1	1	48035.906250000	48041.159250000	34.0	120.0	1.0000	
1288	Spectrogram 1	1	48045.876750000	48050.237250000	34.0	120.0	1.0000	
1289	Spectrogram 1	1	48081.831750000	48083.999250000	34.0	120.0	0.9529	
1290	Spectrogram 1	1	48084.407250000	48086.166750000	34.0	120.0	1.0000	
1291	Spectrogram 1	1	48089.150250000	48093.765750000	34.0	120.0	1.0000	
1292	Spectrogram 1	1	48141.603750000	48142.853250000	34.0	120.0	0.7347	
1293	Spectrogram 1	1	48178.017750000	48179.088750000	34.0	120.0	0.8095	
1294	Spectrogram 1	1	48222.668250000	48227.003250000	34.0	120.0	0.9824	
1295	Spectrogram 1	1	48229.476750000	48233.148750000	34.0	120.0	0.9583	
1296	Spectrogram 1	1	48237.840750000	48241.385250000	34.0	120.0	1.0000	
1297	Spectrogram 1	1	48249.035250000	48251.151750000	34.0	120.0	1.0000	
1298	Spectrogram 1	1	48251.559750000	48253.293750000	34.0	120.0	0.8971	
1299	Spectrogram 1	1	48259.694250000	48261.887250000	34.0	120.0	1.0000	
1300	Spectrogram 1	1	48267.497250000	48270.761250000	34.0	120.0	1.0000	
1301	Spectrogram 1	1	48352.182750000	48353.228250000	34.0	120.0	0.7317	
1302	Spectrogram 1	1	48430.518750000	48433.527750000	34.0	120.0	1.0000	
1303	Spectrogram 1	1	48474.608250000	48478.866750000	34.0	120.0	0.9581	
1304	Spectrogram 1	1	48514.311750000	48518.850750000	34.0	120.0	0.9944	
1305	Spectrogram 1	1	48607.004250000	48608.330250000	34.0	120.0	1.0000	
1306	Spectrogram 1	1	48608.636250000	48609.758250000	34.0	120.0	0.7955	
1307	Spectrogram 1	1	48615.852750000	48619.881750000	34.0	120.0	1.0000	
1308	Spectrogram 1	1	48664.940250000	48670.499250000	34.0	120.0	1.0000	
1309	Spectrogram 1	1	48704.898750000	48709.565250000	34.0	120.0	1.0000	
1310	Spectrogram 1	1	48714.563250000	48719.204250000	34.0	120.0	1.0000	
1311	Spectrogram 1	1	48750.722250000	48756.995250000	34.0	120.0	1.0000	
1312	Spectrogram 1	1	48757.250250000	48758.321250000	34.0	120.0	1.0000	
1313	Spectrogram 1	1	48833.061750000	48835.229250000	34.0	120.0	1.0000	
1314	Spectrogram 1	1	48849.458250000	48851.778750000	34.0	120.0	0.9011	
1315	Spectrogram 1	1	48896.454750000	48900.177750000	34.0	120.0	0.9658	
1316	Spectrogram 1	1	48902.778750000	48907.292250000	34.0	120.0	0.8927	
1317	Spectrogram 1	1	48936.999750000	48942.023250000	34.0	120.0	0.9543	
1318	Spectrogram 1	1	48964.641750000	48967.293750000	34.0	120.0	1.0000	
1319	Spectrogram 1	1	48973.362750000	48975.810750000	34.0	120.0	1.0000	
1320	Spectrogram 1	1	49029.743250000	49031.273250000	34.0	120.0	0.9333	
1321	Spectrogram 1	1	49033.262250000	49036.806750000	34.0	120.0	0.9496	
1322	Spectrogram 1	1	49039.484250000	49040.835750000	34.0	120.0	0.7358	
1323	Spectrogram 1	1	49070.900250000	49072.251750000	34.0	120.0	1.0000	
1324	Spectrogram 1	1	49072.812750000	49076.535750000	34.0	120.0	0.9041	
1325	Spectrogram 1	1	49084.797750000	49085.970750000	34.0	120.0	1.0000	
